order_id,product_id,region,quantity,revenue,order_date
ORD-000558,P4,South,3,114.95,2024-09-02
ORD-000559,P5,West,4,487.78,2024-10-10
ORD-000560,P3,North,4,149.51,2024-05-19
ORD-000561,P1,East,4,358.72,2024-06-11
ORD-000562,P3,North,4,221.58,2024-08-13
ORD-000563,P1,North,4,311.19,2024-03-25
ORD-000564,P5,East,3,16.78,2024-02-22
ORD-000565,P2,South,4,60.57,2024-11-13
ORD-000566,P2,West,4,257.36,2024-05-19
ORD-000567,P2,South,2,69.68,2024-05-02
ORD-000568,P4,East,2,325.56,2024-09-29
ORD-000569,P3,North,4,171.97,2024-12-11
ORD-000570,P5,East,4,401.44,2024-08-11
ORD-000571,P3,West,1,104.92,2024-11-16
ORD-000572,P2,South,1,380.49,2024-01-22
ORD-000573,P1,North,2,234.85,2024-03-27
ORD-000574,P1,East,4,221.17,2024-08-23
ORD-000575,P2,North,1,72.67,2024-07-11
ORD-000576,P5,East,2,232.83,2024-02-03
ORD-000577,P3,North,3,330.88,2024-07-25
ORD-000578,P5,East,2,76.78,2024-09-04
ORD-000579,P1,East,1,46.89,2024-01-24
ORD-000580,P1,West,4,108.3,2024-06-30
ORD-000581,P5,North,1,373.33,2024-05-18
ORD-000582,P1,West,4,99.92,2024-10-20
ORD-000583,P1,South,2,408.11,2024-08-07
ORD-000584,P3,North,2,404.34,2024-04-07
ORD-000585,P5,West,2,107.65,2024-06-05
ORD-000586,P4,East,1,177.09,2024-06-12
ORD-000587,P1,East,1,351.79,2024-11-09
ORD-000588,P5,South,3,174.43,2024-10-12
ORD-000589,P5,North,1,354.2,2024-05-23
ORD-000590,P5,North,2,355.61,2024-06-14
ORD-000591,P5,West,1,204.32,2024-04-12
ORD-000592,P2,North,3,476.75,2024-03-16
ORD-000593,P5,East,1,93.17,2024-12-17
ORD-000594,P2,South,1,295.64,2024-09-05
ORD-000595,P5,West,3,99.06,2024-11-06
ORD-000596,P3,East,2,203.22,2024-09-20
ORD-000597,P4,North,2,103.78,2024-10-15
ORD-000598,P4,North,3,204.67,2024-02-05
ORD-000599,P4,North,4,310.87,2024-02-23
ORD-000600,P4,East,4,469.49,2024-05-14
ORD-000601,P4,North,2,68.38,2024-06-04
ORD-000602,P4,North,1,307.98,2024-05-13
ORD-000603,P1,South,2,148.55,2024-02-12
ORD-000604,P5,North,1,147.47,2024-08-04
ORD-000605,P3,South,2,316.06,2024-02-27
ORD-000606,P2,South,4,271.44,2024-08-17
ORD-000607,P3,South,1,307.48,2024-11-08
ORD-000608,P5,North,1,328.39,2024-10-01
ORD-000609,P5,South,1,41.53,2024-04-02
ORD-000610,P5,East,2,440.84,2024-11-21
ORD-000611,P3,South,4,284.89,2024-07-09
ORD-000612,P4,West,2,141.8,2024-05-08
ORD-000613,P2,South,3,204.04,2024-09-04
ORD-000614,P4,South,1,413.11,2024-09-07
ORD-000615,P4,North,4,485.61,2024-01-14
ORD-000616,P2,East,4,283.25,2024-04-17
ORD-000617,P2,East,3,335.83,2024-05-09
ORD-000618,P1,North,1,391.86,2024-06-30
ORD-000619,P1,West,2,462.06,2024-09-17
ORD-000620,P3,West,3,261.99,2024-07-08
ORD-000621,P3,West,4,69.39,2024-06-13
ORD-000622,P1,West,3,421.52,2024-10-03
ORD-000623,P3,North,1,430.98,2024-08-08
ORD-000624,P4,West,1,477.42,2024-10-19
ORD-000625,P2,South,4,145.17,2024-01-17
ORD-000626,P2,West,3,233.96,2024-10-04
ORD-000627,P2,North,2,385.9,2024-06-07
ORD-000628,P3,East,4,71.31,2024-04-29
ORD-000629,P2,East,4,167.34,2024-11-05
ORD-000630,P4,South,2,455.76,2024-04-07
ORD-000631,P2,South,4,496.13,2024-08-27
ORD-000632,P3,North,1,380.17,2024-05-19
ORD-000633,P2,West,2,475.26,2024-11-16
ORD-000634,P1,East,4,399.25,2024-04-21
ORD-000635,P4,West,1,342.39,2024-01-19
ORD-000636,P2,East,1,360.54,2024-07-06
ORD-000637,P2,South,4,116.87,2024-07-23
ORD-000638,P4,East,3,453.22,2024-02-22
ORD-000639,P5,South,3,162.73,2024-05-14
ORD-000640,P4,West,4,421.96,2024-09-14
ORD-000641,P5,East,2,351.55,2024-03-06
ORD-000642,P5,East,1,62.28,2024-02-08
ORD-000643,P3,East,4,374.95,2024-08-11
ORD-000644,P4,South,3,315.75,2024-01-05
ORD-000645,P2,West,3,250.48,2024-11-09
ORD-000646,P3,South,4,411.28,2024-06-04
ORD-000647,P3,North,4,279.31,2024-03-10
ORD-000648,P5,South,3,453.12,2024-09-02
ORD-000649,P5,North,2,269.4,2024-08-04
ORD-000650,P3,East,2,178.13,2024-08-01
ORD-000651,P4,East,1,19.77,2024-11-28
ORD-000652,P2,West,4,254.2,2024-05-25
ORD-000653,P5,South,1,339.0,2024-03-14
ORD-000654,P3,West,4,251.15,2024-05-27
ORD-000655,P3,East,3,453.86,2024-11-06
ORD-000656,P4,South,2,349.68,2024-08-23
ORD-000657,P4,South,4,105.25,2024-01-16
ORD-000658,P1,West,2,119.19,2024-12-16
ORD-000659,P2,North,4,150.77,2024-01-29
ORD-000660,P1,North,2,193.55,2024-02-13
ORD-000661,P4,North,2,180.34,2024-10-07
ORD-000662,P1,East,4,157.47,2024-01-28
ORD-000663,P2,West,4,283.93,2024-04-05
ORD-000664,P3,East,2,197.73,2024-02-15
ORD-000665,P4,South,2,489.32,2024-08-22
ORD-000666,P3,North,1,233.47,2024-07-12
ORD-000667,P5,North,3,94.72,2024-10-25
ORD-000668,P5,East,4,348.87,2024-12-14
ORD-000669,P1,North,2,289.93,2024-07-03
ORD-000670,P5,West,2,15.4,2024-08-15
ORD-000671,P4,West,3,285.64,2024-06-11
ORD-000672,P4,West,2,258.86,2024-08-16
ORD-000673,P1,South,3,181.05,2024-01-28
ORD-000674,P4,South,2,454.74,2024-05-01
ORD-000675,P4,West,4,478.42,2024-08-25
ORD-000676,P3,North,2,189.85,2024-11-04
ORD-000677,P1,West,2,309.53,2024-08-07
ORD-000678,P3,West,4,194.54,2024-12-29
ORD-000679,P5,North,2,213.29,2024-04-01
ORD-000680,P4,North,3,456.69,2024-09-06
ORD-000681,P1,West,1,199.58,2024-02-18
ORD-000682,P5,East,2,343.91,2024-04-20
ORD-000683,P5,South,4,68.47,2024-08-20
ORD-000684,P1,West,2,101.77,2024-08-22
ORD-000685,P5,East,4,400.65,2024-11-07
ORD-000686,P3,West,1,293.91,2024-11-12
ORD-000687,P3,South,4,163.68,2024-10-16
ORD-000688,P3,East,3,223.53,2024-06-01
ORD-000689,P4,East,2,337.51,2024-02-16
ORD-000690,P5,North,1,381.44,2024-02-05
ORD-000691,P4,East,3,410.91,2024-03-18
ORD-000692,P5,East,2,225.7,2024-11-03
ORD-000693,P5,North,2,356.03,2024-01-04
ORD-000694,P1,West,3,30.67,2024-05-19
ORD-000695,P2,South,4,230.37,2024-08-11
ORD-000696,P4,South,3,341.39,2024-10-12
ORD-000697,P3,North,1,253.27,2024-10-16
ORD-000698,P1,West,4,330.06,2024-05-20
ORD-000699,P1,North,4,397.89,2024-03-18
ORD-000700,P3,West,4,394.67,2024-06-16
ORD-000701,P4,East,3,237.28,2024-12-18
ORD-000702,P1,North,1,44.8,2024-12-24
ORD-000703,P1,East,3,300.63,2024-09-27
ORD-000704,P1,East,3,498.05,2024-06-28
ORD-000705,P3,South,3,476.87,2024-04-21
ORD-000706,P1,West,2,359.48,2024-04-28
ORD-000707,P3,North,2,56.15,2024-05-04
ORD-000708,P3,North,3,463.86,2024-09-05
ORD-000709,P3,West,3,333.76,2024-02-28
ORD-000710,P4,West,4,232.8,2024-07-30
ORD-000711,P3,South,3,374.03,2024-08-11
ORD-000712,P4,South,3,13.1,2024-04-25
ORD-000713,P4,East,4,183.64,2024-08-10
ORD-000714,P5,East,1,95.76,2024-05-03
ORD-000715,P4,North,2,399.4,2024-01-17
ORD-000716,P3,South,2,307.72,2024-08-31
ORD-000717,P3,East,2,362.09,2024-06-24
ORD-000718,P2,East,1,255.53,2024-03-16
ORD-000719,P3,West,1,70.23,2024-11-28
ORD-000720,P1,West,3,82.81,2024-12-17
ORD-000721,P5,North,3,203.37,2024-10-21
ORD-000722,P5,East,2,283.34,2024-11-25
ORD-000723,P1,East,4,67.52,2024-11-18
ORD-000724,P4,North,2,14.51,2024-10-28
ORD-000725,P1,North,3,216.75,2024-03-14
ORD-000726,P4,West,1,208.58,2024-05-04
ORD-000727,P1,North,1,404.08,2024-05-10
ORD-000728,P3,South,3,36.12,2024-12-21
ORD-000729,P4,East,2,222.16,2024-11-04
ORD-000730,P4,South,2,326.48,2024-09-25
ORD-000731,P3,East,2,472.45,2024-08-19
ORD-000732,P5,North,2,82.59,2024-01-06
ORD-000733,P4,East,1,481.0,2024-05-12
ORD-000734,P2,West,2,197.3,2024-10-27
ORD-000735,P4,East,3,62.21,2024-02-27
ORD-000736,P4,West,3,343.87,2024-11-18
ORD-000737,P2,South,3,163.3,2024-11-08
ORD-000738,P4,South,3,374.77,2024-05-11
ORD-000739,P5,South,2,344.66,2024-01-03
ORD-000740,P5,South,3,428.48,2024-01-05
ORD-000741,P4,South,2,259.0,2024-02-04
ORD-000742,P4,South,4,278.04,2024-04-29
ORD-000743,P2,South,3,106.79,2024-02-27
ORD-000744,P4,North,2,391.71,2024-08-05
ORD-000745,P2,South,4,352.46,2024-08-01
ORD-000746,P3,North,3,399.12,2024-10-31
ORD-000747,P2,West,1,180.2,2024-06-21
ORD-000748,P2,West,1,82.44,2024-01-02
ORD-000749,P1,South,4,210.47,2024-12-13
ORD-000750,P5,West,3,33.73,2024-07-11
ORD-000751,P1,South,1,287.22,2024-09-06
ORD-000752,P1,South,1,369.2,2024-09-30
ORD-000753,P5,East,2,451.74,2024-08-12
ORD-000754,P3,West,2,352.47,2024-11-03
ORD-000755,P3,East,4,28.01,2024-12-13
ORD-000756,P4,East,3,92.54,2024-01-24
ORD-000757,P2,West,4,248.49,2024-01-02
ORD-000758,P1,West,1,415.31,2024-02-02
ORD-000759,P4,East,4,363.75,2024-11-21
ORD-000760,P1,South,1,289.7,2024-10-15
ORD-000761,P3,South,1,446.71,2024-03-23
ORD-000762,P5,South,1,372.7,2024-06-29
ORD-000763,P5,North,2,105.67,2024-03-18
ORD-000764,P2,East,2,165.86,2024-09-30
ORD-000765,P4,West,1,455.21,2024-01-16
ORD-000766,P4,North,1,300.99,2024-02-22
ORD-000767,P3,West,3,266.73,2024-05-02
ORD-000768,P1,East,1,80.79,2024-09-04
ORD-000769,P2,West,2,224.22,2024-03-21
ORD-000770,P4,East,2,182.1,2024-01-02
ORD-000771,P5,West,4,443.04,2024-02-11
ORD-000772,P1,West,1,278.6,2024-03-23
ORD-000773,P4,South,1,441.31,2024-11-12
ORD-000774,P5,East,4,243.32,2024-09-13
ORD-000775,P5,North,4,69.87,2024-05-28
ORD-000776,P3,West,4,468.66,2024-02-19
ORD-000777,P1,East,2,261.4,2024-07-25
ORD-000778,P2,East,2,338.98,2024-10-14
ORD-000779,P5,East,4,128.3,2024-09-11
ORD-000780,P5,East,1,130.74,2024-11-24
ORD-000781,P4,North,2,433.95,2024-05-28
ORD-000782,P1,East,1,85.92,2024-01-23
ORD-000783,P1,East,2,224.83,2024-11-22
ORD-000784,P3,East,1,459.87,2024-08-22
ORD-000785,P3,West,2,376.14,2024-05-18
ORD-000786,P1,South,2,321.84,2024-01-07
ORD-000787,P4,North,4,131.75,2024-11-23
ORD-000788,P3,West,2,142.08,2024-08-25
ORD-000789,P1,South,3,140.98,2024-05-10
ORD-000790,P1,South,3,170.29,2024-01-14
ORD-000791,P3,South,4,109.62,2024-07-14
ORD-000792,P4,West,2,80.63,2024-02-01
ORD-000793,P5,North,1,493.09,2024-08-15
ORD-000794,P3,North,1,461.3,2024-02-23
ORD-000795,P2,West,4,20.73,2024-02-27
ORD-000796,P5,East,2,173.8,2024-10-28
ORD-000797,P3,East,1,435.28,2024-08-27
ORD-000798,P2,South,1,99.42,2024-06-27
ORD-000799,P3,North,3,248.16,2024-03-26
ORD-000800,P1,South,3,273.4,2024-02-21
ORD-000801,P2,West,1,137.93,2024-02-19
ORD-000802,P3,East,3,349.0,2024-04-05
ORD-000803,P5,South,2,67.71,2024-10-02
ORD-000804,P4,North,1,491.18,2024-02-19
ORD-000805,P4,East,4,207.01,2024-07-10
ORD-000806,P3,North,1,136.69,2024-07-12
ORD-000807,P1,East,2,372.59,2024-11-21
ORD-000808,P2,South,3,416.44,2024-04-07
ORD-000809,P5,West,4,403.95,2024-01-31
ORD-000810,P1,West,1,389.69,2024-08-27
ORD-000811,P5,North,3,319.08,2024-09-02
ORD-000812,P4,North,3,425.51,2024-04-26
ORD-000813,P2,East,3,61.85,2024-11-05
ORD-000814,P4,North,3,142.6,2024-04-06
ORD-000815,P5,East,4,321.76,2024-07-10
ORD-000816,P1,West,3,101.07,2024-02-16
ORD-000817,P1,West,4,489.13,2024-12-14
ORD-000818,P4,West,4,470.08,2024-07-25
ORD-000819,P5,West,4,67.95,2024-08-29
ORD-000820,P1,South,3,59.97,2024-03-30
ORD-000821,P4,West,3,270.47,2024-08-22
ORD-000822,P1,West,3,414.99,2024-09-15
ORD-000823,P4,North,4,346.05,2024-06-27
ORD-000824,P4,East,1,164.87,2024-04-23
ORD-000825,P1,South,1,150.67,2024-04-02
ORD-000826,P4,North,2,418.7,2024-02-06
ORD-000827,P5,South,4,232.37,2024-02-29
ORD-000828,P5,West,4,317.62,2024-11-02
ORD-000829,P1,South,3,470.39,2024-09-02
ORD-000830,P2,North,3,267.37,2024-05-19
ORD-000831,P2,West,1,335.27,2024-04-26
ORD-000832,P3,North,1,378.19,2024-11-05
ORD-000833,P1,South,4,483.05,2024-12-01
ORD-000834,P5,North,3,285.3,2024-10-22
ORD-000835,P4,North,4,470.3,2024-05-05
ORD-000836,P5,West,4,107.18,2024-10-03
ORD-000837,P1,East,3,431.65,2024-05-17
ORD-000838,P1,East,4,25.9,2024-07-24
ORD-000839,P5,North,2,135.85,2024-07-24
ORD-000840,P2,East,3,85.49,2024-05-19
ORD-000841,P4,North,4,229.55,2024-06-11
ORD-000842,P5,North,4,368.04,2024-09-14
ORD-000843,P1,East,1,33.4,2024-01-28
ORD-000844,P1,East,4,272.57,2024-12-20
ORD-000845,P1,West,4,488.44,2024-03-13
ORD-000846,P1,South,3,416.44,2024-11-01
ORD-000847,P1,South,3,353.25,2024-09-18
ORD-000848,P5,West,1,27.08,2024-04-05
ORD-000849,P4,East,3,327.49,2024-06-25
ORD-000850,P5,West,1,384.5,2024-02-28
ORD-000851,P5,East,3,248.4,2024-05-02
ORD-000852,P5,North,3,213.44,2024-12-14
ORD-000853,P2,North,2,308.06,2024-10-20
ORD-000854,P2,North,1,425.84,2024-10-01
ORD-000855,P5,East,1,324.33,2024-09-17
ORD-000856,P2,East,3,437.24,2024-11-24
ORD-000857,P1,North,3,41.11,2024-03-24
ORD-000858,P4,South,2,447.14,2024-10-10
ORD-000859,P5,West,2,242.19,2024-06-08
ORD-000860,P5,South,2,329.34,2024-11-19
ORD-000861,P5,East,2,390.31,2024-02-09
ORD-000862,P1,South,3,192.97,2024-12-14
ORD-000863,P4,South,3,280.09,2024-08-08
ORD-000864,P5,East,2,445.09,2024-02-22
ORD-000865,P4,South,3,187.85,2024-01-22
ORD-000866,P5,East,3,94.49,2024-09-18
ORD-000867,P5,North,2,334.83,2024-02-17
ORD-000868,P3,West,2,317.0,2024-10-21
ORD-000869,P1,West,3,350.85,2024-04-06
ORD-000870,P3,West,3,193.21,2024-04-02
ORD-000871,P2,West,1,82.95,2024-03-23
ORD-000872,P1,North,4,151.27,2024-09-23
ORD-000873,P1,West,4,400.85,2024-12-08
ORD-000874,P4,East,3,283.13,2024-03-15
ORD-000875,P3,South,1,237.83,2024-05-13
ORD-000876,P3,West,4,367.13,2024-05-02
ORD-000877,P4,West,4,204.11,2024-05-02
ORD-000878,P3,West,3,11.0,2024-07-14
ORD-000879,P4,East,2,333.77,2024-10-20
ORD-000880,P1,East,3,453.15,2024-04-14
ORD-000881,P5,South,4,172.38,2024-12-25
ORD-000882,P3,East,3,29.89,2024-05-26
ORD-000883,P1,South,3,91.13,2024-05-01
ORD-000884,P5,East,3,72.47,2024-03-29
ORD-000885,P4,South,3,242.47,2024-04-28
ORD-000886,P1,North,3,324.11,2024-05-12
ORD-000887,P1,South,4,483.79,2024-10-09
ORD-000888,P1,South,1,471.75,2024-09-04
ORD-000889,P2,North,1,218.57,2024-04-14
ORD-000890,P1,North,1,440.74,2024-07-21
ORD-000891,P4,South,4,106.87,2024-10-11
ORD-000892,P3,East,4,276.04,2024-08-20
ORD-000893,P5,East,4,235.65,2024-02-04
ORD-000894,P4,East,4,193.71,2024-05-14
ORD-000895,P4,North,4,319.24,2024-12-10
ORD-000896,P3,North,3,257.84,2024-10-18
ORD-000897,P1,North,4,233.44,2024-03-03
ORD-000898,P1,East,1,217.82,2024-01-16
ORD-000899,P4,East,1,405.26,2024-10-22
ORD-000900,P1,East,3,106.38,2024-05-16
ORD-000901,P1,East,4,246.93,2024-07-14
ORD-000902,P2,East,2,420.25,2024-06-06
ORD-000903,P5,South,3,151.19,2024-01-12
ORD-000904,P3,East,1,179.28,2024-04-21
ORD-000905,P4,West,3,164.95,2024-06-21
ORD-000906,P3,North,4,221.43,2024-12-11
ORD-000907,P1,South,2,324.15,2024-10-05
ORD-000908,P2,South,3,340.44,2024-04-12
ORD-000909,P1,South,1,483.65,2024-08-25
ORD-000910,P4,South,2,326.2,2024-05-18
ORD-000911,P1,North,1,164.41,2024-05-11
ORD-000912,P2,South,2,172.74,2024-09-10
ORD-000913,P5,South,1,204.0,2024-06-16
ORD-000914,P3,West,1,294.36,2024-02-14
ORD-000915,P3,South,2,424.73,2024-01-20
ORD-000916,P3,North,1,27.76,2024-11-06
ORD-000917,P4,West,4,497.69,2024-12-30
ORD-000918,P2,West,1,366.03,2024-01-13
ORD-000919,P4,West,3,400.86,2024-09-18
ORD-000920,P5,North,2,255.9,2024-08-02
ORD-000921,P3,South,1,140.66,2024-09-29
ORD-000922,P3,South,1,464.37,2024-10-29
ORD-000923,P1,South,4,246.63,2024-01-22
ORD-000924,P2,West,4,307.43,2024-02-03
ORD-000925,P5,North,3,27.3,2024-02-15
ORD-000926,P3,East,1,156.4,2024-07-13
ORD-000927,P2,East,2,143.91,2024-06-07
ORD-000928,P3,North,2,115.19,2024-09-27
ORD-000929,P3,West,2,186.12,2024-01-14
ORD-000930,P3,North,2,95.72,2024-10-11
ORD-000931,P4,South,1,437.86,2024-02-29
ORD-000932,P2,East,2,408.81,2024-01-31
ORD-000933,P4,West,2,474.56,2024-08-22
ORD-000934,P3,West,4,127.92,2024-02-29
ORD-000935,P5,North,2,446.58,2024-02-03
ORD-000936,P1,South,1,165.75,2024-06-29
ORD-000937,P1,East,3,340.37,2024-05-02
ORD-000938,P3,South,4,48.34,2024-02-23
ORD-000939,P3,North,4,465.17,2024-05-12
ORD-000940,P4,West,2,16.78,2024-04-10
ORD-000941,P3,East,3,427.24,2024-04-23
ORD-000942,P5,North,1,444.75,2024-12-19
ORD-000943,P3,East,3,382.23,2024-01-20
ORD-000944,P1,West,4,208.14,2024-09-22
ORD-000945,P1,East,4,127.36,2024-07-08
ORD-000946,P5,South,1,113.82,2024-11-30
ORD-000947,P1,West,3,263.18,2024-09-13
ORD-000948,P5,South,3,365.64,2024-10-03
ORD-000949,P2,North,1,464.16,2024-01-04
ORD-000950,P1,South,3,99.66,2024-06-05
ORD-000951,P2,South,4,467.75,2024-02-11
ORD-000952,P4,South,2,268.72,2024-09-21
ORD-000953,P3,East,1,264.97,2024-10-21
ORD-000954,P4,West,3,281.41,2024-11-13
ORD-000955,P4,East,2,22.34,2024-08-07
ORD-000956,P3,East,2,473.76,2024-01-05
ORD-000957,P4,West,4,240.7,2024-08-05
ORD-000958,P5,West,3,93.16,2024-01-04
ORD-000959,P3,West,3,309.52,2024-05-05
ORD-000960,P1,West,2,154.03,2024-05-16
ORD-000961,P3,South,4,256.35,2024-07-12
ORD-000962,P5,West,2,265.68,2024-10-30
ORD-000963,P2,East,3,390.18,2024-07-25
ORD-000964,P5,East,2,202.62,2024-04-04
ORD-000965,P3,East,4,215.51,2024-05-12
ORD-000966,P4,North,1,196.06,2024-12-28
ORD-000967,P2,North,2,311.53,2024-06-16
ORD-000968,P5,West,1,448.51,2024-01-23
ORD-000969,P1,South,4,124.31,2024-12-16
ORD-000970,P2,North,2,121.59,2024-11-25
ORD-000971,P3,North,2,281.92,2024-01-09
ORD-000972,P3,North,4,180.58,2024-06-28
ORD-000973,P3,North,3,58.45,2024-12-03
ORD-000974,P1,East,3,469.16,2024-12-04
ORD-000975,P2,West,2,151.52,2024-02-26
ORD-000976,P1,North,1,248.96,2024-04-25
ORD-000977,P3,East,1,314.7,2024-07-06
ORD-000978,P2,East,3,380.78,2024-07-26
ORD-000979,P3,West,1,104.08,2024-10-29
ORD-000980,P3,West,2,485.04,2024-05-07
ORD-000981,P4,West,1,295.04,2024-03-05
ORD-000982,P3,East,2,39.7,2024-12-03
ORD-000983,P4,West,4,206.22,2024-05-25
ORD-000984,P3,East,2,18.74,2024-12-07
ORD-000985,P4,West,1,120.59,2024-12-30
ORD-000986,P4,West,3,218.07,2024-05-14
ORD-000987,P2,North,4,345.41,2024-02-08
ORD-000988,P2,North,4,498.25,2024-08-23
ORD-000989,P4,South,4,88.15,2024-05-11
ORD-000990,P2,West,3,247.85,2024-10-09
ORD-000991,P3,East,1,352.18,2024-09-24
ORD-000992,P1,South,4,209.58,2024-12-27
ORD-000993,P3,South,1,313.25,2024-10-18
ORD-000994,P3,North,2,103.64,2024-10-11
ORD-000995,P4,South,4,115.04,2024-08-03
ORD-000996,P3,West,2,340.72,2024-09-07
ORD-000997,P2,West,4,320.67,2024-05-07
ORD-000998,P5,West,2,134.75,2024-01-14
ORD-000999,P3,East,4,259.17,2024-09-23
ORD-001000,P5,East,2,292.97,2024-01-07
ORD-001001,P4,North,2,375.07,2024-11-29
ORD-001002,P3,East,3,21.8,2024-09-06
ORD-001003,P5,East,3,281.77,2024-07-30
ORD-001004,P1,South,2,67.0,2024-05-17
ORD-001005,P5,West,2,137.46,2024-04-28
ORD-001006,P5,East,1,37.57,2024-06-15
ORD-001007,P3,West,3,361.14,2024-11-13
ORD-001008,P4,North,1,40.12,2024-08-13
ORD-001009,P3,East,2,115.29,2024-07-16
ORD-001010,P2,South,3,36.61,2024-09-06
ORD-001011,P4,North,4,454.81,2024-01-05
ORD-001012,P2,South,1,172.44,2024-04-14
ORD-001013,P2,West,4,440.71,2024-08-16
ORD-001014,P3,North,4,269.17,2024-11-22
ORD-001015,P5,East,2,271.01,2024-02-12
ORD-001016,P2,North,3,55.9,2024-08-13
ORD-001017,P3,South,4,17.56,2024-02-25
ORD-001018,P1,North,4,302.61,2024-02-06
ORD-001019,P1,West,4,117.58,2024-11-13
ORD-001020,P1,West,4,101.88,2024-05-09
ORD-001021,P1,East,4,272.8,2024-06-22
ORD-001022,P5,South,4,156.84,2024-08-18
ORD-001023,P5,West,4,263.79,2024-09-11
ORD-001024,P5,West,3,297.42,2024-04-18
ORD-001025,P1,West,1,46.04,2024-10-11
ORD-001026,P1,West,2,496.95,2024-06-02
ORD-001027,P2,North,3,20.56,2024-06-13
ORD-001028,P3,North,4,87.81,2024-04-21
ORD-001029,P2,South,4,412.28,2024-08-14
ORD-001030,P3,East,3,27.17,2024-09-25
ORD-001031,P1,North,3,347.25,2024-03-30
ORD-001032,P4,North,1,439.55,2024-04-28
ORD-001033,P2,South,1,283.53,2024-07-04
ORD-001034,P1,South,1,314.51,2024-02-25
ORD-001035,P4,North,4,420.0,2024-03-18
ORD-001036,P5,South,4,79.4,2024-06-18
ORD-001037,P1,East,4,377.01,2024-05-28
ORD-001038,P3,North,4,261.82,2024-06-11
ORD-001039,P5,North,3,98.0,2024-06-17
ORD-001040,P4,North,1,370.31,2024-06-01
ORD-001041,P5,West,4,139.07,2024-03-02
ORD-001042,P3,West,4,41.02,2024-01-01
ORD-001043,P2,North,2,407.09,2024-03-02
ORD-001044,P4,West,4,293.48,2024-07-23
ORD-001045,P1,South,4,339.36,2024-02-05
ORD-001046,P2,West,4,299.76,2024-05-12
ORD-001047,P4,North,1,26.07,2024-04-24
ORD-001048,P4,West,4,97.78,2024-09-14
ORD-001049,P1,South,2,320.21,2024-10-20
ORD-001050,P3,West,3,355.6,2024-08-23
ORD-001051,P2,North,2,154.05,2024-12-20
ORD-001052,P3,East,3,108.36,2024-01-14
ORD-001053,P5,West,3,161.15,2024-05-15
ORD-001054,P1,North,4,160.42,2024-09-23
ORD-001055,P5,South,1,291.68,2024-07-30
ORD-001056,P3,West,1,374.09,2024-08-03
ORD-001057,P4,West,1,356.96,2024-02-24
ORD-001058,P3,East,3,93.01,2024-02-04
ORD-001059,P2,North,4,429.19,2024-11-14
ORD-001060,P4,West,4,304.56,2024-09-20
ORD-001061,P4,North,2,135.43,2024-05-12
ORD-001062,P1,South,3,277.25,2024-04-29
ORD-001063,P4,West,3,110.34,2024-02-27
ORD-001064,P4,North,4,163.18,2024-12-15
ORD-001065,P2,South,3,358.04,2024-06-18
ORD-001066,P5,East,2,103.54,2024-07-24
ORD-001067,P4,North,4,321.86,2024-06-02
ORD-001068,P2,South,2,337.28,2024-08-20
ORD-001069,P1,North,4,484.28,2024-02-04
ORD-001070,P4,East,1,462.4,2024-02-23
ORD-001071,P2,West,1,302.28,2024-05-03
ORD-001072,P4,North,4,335.52,2024-02-11
ORD-001073,P3,South,1,470.2,2024-02-01
ORD-001074,P3,North,4,201.23,2024-03-03
ORD-001075,P1,South,1,489.26,2024-03-03
ORD-001076,P4,North,2,77.05,2024-05-11
ORD-001077,P1,West,4,262.49,2024-01-28
ORD-001078,P3,North,2,483.72,2024-03-23
ORD-001079,P5,East,3,296.73,2024-08-20
ORD-001080,P5,South,1,351.69,2024-10-07
ORD-001081,P5,West,2,66.6,2024-11-17
ORD-001082,P5,North,2,466.95,2024-03-12
ORD-001083,P3,South,3,420.71,2024-01-14
ORD-001084,P2,North,1,131.16,2024-08-27
ORD-001085,P5,East,3,493.53,2024-04-11
ORD-001086,P5,North,1,257.35,2024-12-28
ORD-001087,P5,East,2,371.74,2024-04-12
ORD-001088,P4,South,1,344.47,2024-11-22
ORD-001089,P1,North,3,319.66,2024-10-18
ORD-001090,P3,North,4,406.31,2024-02-25
ORD-001091,P3,East,1,53.91,2024-03-20
ORD-001092,P5,North,3,312.1,2024-11-14
ORD-001093,P2,West,3,246.89,2024-12-13
ORD-001094,P2,West,1,481.04,2024-08-04
ORD-001095,P1,South,4,59.83,2024-02-02
ORD-001096,P5,South,3,303.91,2024-03-14
ORD-001097,P4,South,3,65.17,2024-03-18
ORD-001098,P1,West,4,459.28,2024-02-25
ORD-001099,P3,South,1,487.69,2024-11-20
ORD-001100,P3,South,3,455.27,2024-07-31
ORD-001101,P3,East,2,371.25,2024-05-19
ORD-001102,P5,South,2,411.6,2024-09-17
ORD-001103,P1,East,4,353.1,2024-03-20
ORD-001104,P2,South,3,456.7,2024-03-08
ORD-001105,P1,South,2,226.32,2024-02-25
ORD-001106,P2,West,1,133.19,2024-09-16
ORD-001107,P5,North,1,297.46,2024-12-15
ORD-001108,P5,East,1,289.05,2024-09-08
ORD-001109,P1,South,2,257.53,2024-05-12
ORD-001110,P4,North,2,436.46,2024-02-10
ORD-001111,P2,South,3,249.26,2024-05-11
ORD-001112,P1,West,2,410.82,2024-08-23
ORD-001113,P2,East,4,142.0,2024-03-05
ORD-001114,P1,South,1,363.83,2024-10-08
ORD-001115,P3,South,4,201.06,2024-06-03
ORD-001116,P5,West,1,20.36,2024-11-30
